# timestamps [seconds],pts
3811.533894,478281
3811.548237,479221
3811.570332,480669
3811.581104,481375
3811.582112,481441
3811.603138,482819
3811.611530,483369
3811.634480,484873
3811.652210,486035
3811.660404,486572
3811.661717,486658
3811.688267,488398
3811.688984,488445
3811.698322,489057
3811.722889,490667
3811.731999,491264
3811.740208,491802
3811.766087,493498
3811.784397,494698
3811.794758,495377
3811.816120,496777
3811.823521,497262
3811.835148,498024
3811.860127,499661
3811.861027,499720
3811.879841,500953
3811.896992,502077
3811.905705,502648
3811.906834,502722
3811.934971,504566
3811.946903,505348
3811.955570,505916
3811.971806,506980
3811.980366,507541
3812.003102,509031
3812.019276,510091
3812.027699,510643
3812.035618,511162
3812.053486,512333
3812.063511,512990
3812.064396,513048
3812.089039,514663
3812.089665,514704
3812.099430,515344
3812.115193,516377
3812.147495,518494
3812.170063,519973
3812.181721,520737
3812.199818,521923
3812.207768,522444
3812.209110,522532
3812.237461,524389
3812.238606,524464
3812.260349,525889
3812.283634,527415
3812.297657,528334
3812.298603,528396
3812.324589,530099
3812.340489,531141
3812.350590,531803
3812.376637,533510
3812.377293,533553
3812.393330,534604
3812.419499,536319
3812.437367,537490
3812.438008,537532
3812.456928,538772
3812.466419,539394
3812.476399,540048
3812.504673,541901
3812.514012,542513
3812.524067,543172
3812.541401,544308
3812.564366,545813
3812.581867,546960
3812.591633,547600
3812.608036,548675
3812.618687,549373
3812.629917,550109
3812.647419,551256
3812.655750,551802
3812.666294,552493
3812.694996,554374
3812.717472,555847
3812.728642,556579
3812.753300,558195
3812.775135,559626
3812.776707,559729
3812.788059,560473
3812.812336,562064
3812.813435,562136
3812.836720,563662
3812.851948,564660
3812.853108,564736
3812.863590,565423
3812.886738,566940
3812.887654,567000
3812.907170,568279
3812.942661,570605
3812.946705,570870
3812.955372,571438
3812.971882,572520
3812.981434,573146
3812.989598,573681
3813.014515,575314
3813.015385,575371
3813.026905,576126
3813.044148,577256
3813.053120,577844
3813.063481,578523
3813.086613,580039
3813.097721,580767
3813.108631,581482
3813.131916,583008
3813.132496,583046
3813.153355,584413
3813.178303,586048
3813.179112,586101
3813.197651,587316
3813.214054,588391
3813.248158,590625
3813.259052,591339
3813.282932,592904
3813.304936,594346
3813.305805,594403
3813.319004,595268
3813.338764,596563
3813.348103,597175
3813.366184,598360
3813.383412,599489
3813.391926,600047
3813.411411,601324
3813.428974,602475
3813.443958,603457
3813.454014,604116
3813.465946,604898
3813.493687,606716
3813.510411,607812
3813.527775,608950
3813.536656,609532
3813.555073,610739
3813.571446,611812
3813.580876,612430
3813.599659,613661
3813.615544,614702
3813.636906,616102
3813.645481,616664
3813.668324,618161
3813.693836,619833
3813.694645,619886
3813.703938,620495
3813.721653,621656
3813.730992,622268
3813.742542,623025
3813.760151,624179
3813.771458,624920
3813.780537,625515
3813.809345,627403
3813.810612,627486
3813.821095,628173
3813.848622,629977
3813.865559,631087
3813.874775,631691
3813.893147,632895
3813.903752,633590
3813.922062,634790
3813.934208,635586
3813.942585,636135
3813.951054,636690
3813.974293,638213
3813.982640,638760
3814.012928,640745
3814.030766,641914
3814.040013,642520
3814.040821,642573
3814.066578,644261
3814.067265,644306
3814.076191,644891
3814.103382,646673
3814.120762,647812
3814.129612,648392
3814.153813,649978
3814.154438,650019
3814.162953,650577
3814.188481,652250
3814.196217,652757
3814.225605,654683
3814.247471,656115
3814.258961,656868
3814.260472,656967
3814.283711,658490
3814.295857,659286
3814.306568,659988
3814.324513,661164
3814.347401,662664
3814.358616,663399
3814.369755,664129
3814.384724,665110
3814.394245,665734
3814.416996,667225
3814.435139,668414
3814.436329,668492
3814.447285,669210
3814.465840,670426
3814.474812,671014
3814.483662,671594
3814.519871,673967
3814.529118,674573
3814.539326,675242
3814.556675,676379
3814.565235,676940
3814.582722,678086
3814.604740,679529
3814.616810,680320
3814.627201,681001
3814.644062,682106
3814.652989,682691
3814.661473,683247
3814.677403,684291
3814.702763,685953
3814.711811,686546
3814.712834,686613
3814.737354,688220
3814.737965,688260
3814.746586,688825
3814.765156,690042
3814.777149,690828
3814.784794,691329
3814.817188,693452
3814.818211,693519
3814.839985,694946
3814.855946,695992
3814.873234,697125
3814.874012,697176
3814.918064,700063
3814.940159,701511
3814.962559,702979
3814.988636,704688
3815.007603,705931
3815.008320,705978
3815.054844,709027
3815.064930,709688
3815.074207,710296
3815.118809,713219
3815.141514,714707
3815.163395,716141
3815.189961,717882
3815.208195,719077
3815.209049,719133
3815.253498,722045
3815.275791,723506
3815.297550,724932
3815.323109,726607
3815.344837,728031
3815.374851,729998
3815.375965,730071
3815.394932,731314
3815.404286,731927
3815.420490,732989
3815.439045,734205
3815.447987,734791
3815.466496,736004
3815.481983,737019
3815.491535,737645
3815.510380,738880
3815.530323,740187
3815.547306,741300
3815.563175,742340
3815.580982,743507
3815.589924,744093
3815.599873,744745
3815.623326,746282
3815.643711,747618
3815.655308,748378
3815.680042,749999
3815.681111,750069
3815.700093,751313
3815.718052,752490
3815.727619,753117
3815.728596,753181
3815.756367,755001
3815.771076,755965
3815.782002,756681
3815.790135,757214
3815.812840,758702
3815.822972,759366
3815.834233,760104
3815.852482,761300
3815.861546,761894
3815.862400,761950
3815.888691,763673
3815.889485,763725
3815.900349,764437
3815.927906,766243
3815.958225,768230
3815.958836,768270
3815.983891,769912
3815.992527,770478
3816.001408,771060
3816.025685,772651
3816.026432,772700
3816.046543,774018
3816.064091,775168
3816.073902,775811
3816.074833,775872
3816.093937,777124
3816.104267,777801
3816.114063,778443
3816.138722,780059
3816.139637,780119
3816.158695,781368
3816.175007,782437
3816.198063,783948
3816.199421,784037
3816.211140,784805
3816.231587,786145
3816.242665,786870
3816.256901,787803
3816.277012,789121
3816.287022,789777
3816.297703,790477
3816.309834,791272
3816.318608,791847
3816.336567,793024
3816.351872,794027
3816.373814,795465
3816.383122,796075
3816.384129,796141
3816.409428,797799
3816.410206,797850
3816.425709,798866
3816.449192,800405
3816.459660,801091
3816.470356,801792
3816.484272,802704
3816.492649,803253
3816.504292,804016
3816.520008,805046
3816.541462,806452
3816.550068,807016
3816.550755,807061
3816.578465,808877
3816.579121,808920
3816.588703,809548
3816.604542,810586
3816.619984,811598
3816.638218,812793
3816.660603,814260
3816.671513,814975
3816.682728,815710
3816.698872,816768
3816.707569,817338
3816.716831,817945
3816.731739,818922
3816.752888,820308
3816.762760,820955
3816.764713,821083
3816.794316,823023
3816.794911,823062
3816.816700,824490
3816.831684,825472
3816.840824,826071
3816.850804,826725
3816.866123,827729
3816.875538,828346
3816.876393,828402
3816.906208,830356
3816.915165,830943
3816.925602,831627
3816.943913,832827
3816.959782,833867
3816.967976,834404
3816.986424,835613
3816.994786,836161
3817.005665,836874
3817.024342,838098
3817.034275,838749
3817.041859,839246
3817.067860,840950
3817.096241,842810
3817.097386,842885
3817.121845,844488
3817.122441,844527
3817.140782,845729
3817.164097,847257
3817.174427,847934
3817.185154,848637
3817.210026,850267
3817.210621,850306
3817.230595,851615
3817.261891,853665
3817.278523,854755
3817.288365,855400
3817.297733,856014
3817.322361,857628
3817.323048,857673
3817.341557,858886
3817.359455,860059
3817.368275,860637
3817.386296,861818
3817.402592,862886
3817.412785,863554
3817.430775,864733
3817.445301,865685
3817.475987,867696
3817.476689,867742
3817.498509,869172
3817.520527,870615
3817.531498,871334
3817.543369,872112
3817.566456,873625
3817.576817,874304
3817.587788,875023
3817.610432,876507
3817.621418,877227
3817.632801,877973
3817.666279,880167
3817.671253,880493
3817.680103,881073
3817.696675,882159
3817.706181,882782
3817.713597,883268
3817.737782,884853
3817.738758,884917
3817.756230,886062
3817.776585,887396
3817.786442,888042
3817.787724,888126
3817.815952,889976
3817.833073,891098
3817.847904,892070
3817.868458,893417
3817.878132,894051
3817.900181,895496
3817.914158,896412
3817.923374,897016
3817.935505,897811
3817.953251,898974
3817.962422,899575
3817.963368,899637
3817.989201,901330
3817.989918,901377
3818.012257,902841
3818.033543,904236
3818.049900,905308
3818.051075,905385
3818.059712,905951
3818.084690,907588
3818.085591,907647
3818.097157,908405
3818.115330,909596
3818.124226,910179
3818.134739,910868
3818.156590,912300
3818.168064,913052
3818.179585,913807
3818.195194,914830
3818.204258,915424
3818.212818,915985
3818.229969,917109
3818.241551,917867
