index,timestamp,label,duration,ObjectSpeed,id,objectType,segmentLocation
2597,107723.14777580451,Spawning,0.0,14.0,42,Obstacle,
2636,107723.73264518927,Looking At,0.0,,42,Obstacle,2
2637,107723.74482170295,Looking At,0.0,,42,Obstacle,2
2639,107723.76758781623,Looking At,0.0,,42,Obstacle,2
2640,107723.78937736701,Looking At,0.0,,42,Obstacle,2
2647,107723.88712516974,Intercepted,0.0,,42,Obstacle,
2651,107723.95078483771,Spawning,0.0,16.0,43,Obstacle,
2668,107724.2094518299,Looking At,0.0,,43,Obstacle,4
2697,107724.61231437873,Intercepted,0.0,,43,Obstacle,
2706,107724.75327507209,Spawning,0.0,19.0,44,Obstacle,
2759,107725.56531730841,Spawning,0.0,11.0,45,Obstacle,
2813,107726.32688347052,Looking At,0.0,,45,Obstacle,1
2814,107726.33680168341,Looking At,0.0,,45,Obstacle,1
2815,107726.35102287482,Looking At,0.0,,45,Obstacle,1
2816,107726.37235466193,Looking At,0.0,,45,Obstacle,1
2816,107726.37336174201,Spawning,0.0,16.0,46,Obstacle,
2817,107726.38392082404,Looking At,0.0,,45,Obstacle,1
2820,107726.43247429084,Intercepted,0.0,,45,Obstacle,
2858,107726.97559562873,Intercepted,0.0,,46,Obstacle,
2871,107727.18311515998,Spawning,0.0,13.0,47,Obstacle,
2887,107727.42936149787,Looking At,0.0,,47,Obstacle,4
2888,107727.43802849005,Looking At,0.0,,47,Obstacle,4
2889,107727.45054069709,Looking At,0.0,,47,Obstacle,4
2890,107727.47022453498,Looking At,0.0,,47,Obstacle,4
2891,107727.48346916388,Looking At,0.0,,47,Obstacle,4
2903,107727.67325798224,Looking At,0.0,,47,Obstacle,4
2903,107727.68247429084,Looking At,0.0,,47,Obstacle,4
2904,107727.69065300177,Looking At,0.0,,47,Obstacle,4
2906,107727.71955314826,Looking At,0.0,,47,Obstacle,4
2908,107727.74885002326,Looking At,0.0,,47,Obstacle,4
2909,107727.76529899787,Looking At,0.0,,47,Obstacle,4
2909,107727.7758580799,Looking At,0.0,,47,Obstacle,4
2911,107727.79383293341,Looking At,0.0,,47,Obstacle,4
2912,107727.81321159552,Looking At,0.0,,47,Obstacle,4
2913,107727.82511345099,Looking At,0.0,,47,Obstacle,4
2914,107727.8364049549,Looking At,0.0,,47,Obstacle,4
2921,107727.92618766974,Intercepted,0.0,,47,Obstacle,
2924,107727.98560539435,Spawning,0.0,10.0,48,Obstacle,
2950,107728.35163322638,Looking At,0.0,,48,Obstacle,4
2951,107728.36396232795,Looking At,0.0,,48,Obstacle,4
2952,107728.3820287342,Looking At,0.0,,48,Obstacle,4
2954,107728.3947240467,Looking At,0.0,,48,Obstacle,4
2955,107728.40931144904,Looking At,0.0,,48,Obstacle,4
2956,107728.42771354865,Looking At,0.0,,48,Obstacle,4
2957,107728.43818107795,Looking At,0.0,,48,Obstacle,4
2958,107728.45109001349,Looking At,0.0,,48,Obstacle,4
2959,107728.47452751349,Looking At,0.0,,48,Obstacle,4
2960,107728.48908439826,Looking At,0.0,,48,Obstacle,4
2961,107728.50733390998,Looking At,0.0,,48,Obstacle,4
2962,107728.51651970099,Looking At,0.0,,48,Obstacle,4
2964,107728.54603019904,Looking At,0.0,,48,Obstacle,4
2965,107728.56113640021,Looking At,0.0,,48,Obstacle,4
2966,107728.57660881232,Looking At,0.0,,48,Obstacle,4
2981,107728.79694572638,Spawning,0.0,12.0,49,Obstacle,
2986,107728.86622062873,Looking At,0.0,,48,Obstacle,4
2986,107728.87833610724,Looking At,0.0,,48,Obstacle,4
2987,107728.88739982795,Looking At,0.0,,48,Obstacle,4
2988,107728.89548698615,Looking At,0.0,,48,Obstacle,4
2989,107728.91721550177,Looking At,0.0,,48,Obstacle,4
2989,107728.9269506092,Looking At,0.0,,48,Obstacle,4
2991,107728.94425407599,Looking At,0.0,,48,Obstacle,4
2994,107728.99891105841,Intercepted,0.0,,48,Obstacle,
3021,107729.37751213263,Looking At,0.0,,49,Obstacle,3
3022,107729.39249626349,Looking At,0.0,,49,Obstacle,3
3023,107729.41172233771,Looking At,0.0,,49,Obstacle,3
3025,107729.42530265998,Looking At,0.0,,49,Obstacle,3
3027,107729.44809929084,Looking At,0.0,,49,Obstacle,3
3028,107729.47123161505,Looking At,0.0,,49,Obstacle,3
3036,107729.60819450568,Intercepted,0.0,,49,Obstacle,
3036,107729.60871330451,Spawning,0.0,10.0,50,Obstacle,
3068,107730.06879631232,Looking At,0.0,,50,Obstacle,4
3069,107730.07978264045,Looking At,0.0,,50,Obstacle,4
3070,107730.09400383185,Looking At,0.0,,50,Obstacle,4
3071,107730.11091057013,Looking At,0.0,,50,Obstacle,4
3071,107730.12549797248,Looking At,0.0,,50,Obstacle,4
3072,107730.13434807013,Looking At,0.0,,50,Obstacle,4
3073,107730.14423576545,Looking At,0.0,,50,Obstacle,4
3074,107730.15708366584,Looking At,0.0,,50,Obstacle,4
3074,107730.17399040412,Looking At,0.0,,50,Obstacle,4
3075,107730.18680778693,Looking At,0.0,,50,Obstacle,4
3076,107730.19449821662,Looking At,0.0,,50,Obstacle,4
3077,107730.2055455799,Looking At,0.0,,50,Obstacle,4
3078,107730.22345939826,Looking At,0.0,,50,Obstacle,4
3078,107730.23499504279,Looking At,0.0,,50,Obstacle,4
3081,107730.25211540412,Looking At,0.0,,50,Obstacle,4
3082,107730.28083244513,Looking At,0.0,,50,Obstacle,4
3085,107730.32615104865,Looking At,0.0,,50,Obstacle,4
3086,107730.33750358771,Looking At,0.0,,50,Obstacle,4
3087,107730.34818474005,Looking At,0.0,,50,Obstacle,4
3088,107730.36643425177,Looking At,0.0,,50,Obstacle,4
3091,107730.40851799201,Looking At,0.0,,50,Obstacle,4
3093,107730.42881218146,Looking At,0.0,,50,Obstacle,4
3093,107730.4411718006,Looking At,0.0,,50,Obstacle,4
3094,107730.45966545295,Looking At,0.0,,50,Obstacle,4
3096,107730.47385612677,Looking At,0.0,,50,Obstacle,4
3098,107730.49662224005,Looking At,0.0,,50,Obstacle,4
3104,107730.58802238654,Intercepted,0.0,,50,Obstacle,
3444,107735.42685905646,Experiment Ended,0.0,,,,
3584,107737.43146721076,Recording Ended,0.0,,,,
