# timestamps [seconds],pts
13179.588124,1305607
13179.595981,1306122
13179.603905,1306641
13179.611768,1307157
13179.621194,1307774
13179.627807,1308208
13179.635784,1308731
13179.643827,1309258
13179.657343,1310143
13179.663724,1310562
13179.671805,1311091
13179.679832,1311617
13179.688038,1312155
13179.696075,1312682
13179.703845,1313191
13179.711759,1313710
13179.720313,1314270
13179.729392,1314865
13179.741485,1315658
13179.745848,1315944
13179.751735,1316329
13179.759755,1316855
13179.767823,1317384
13179.775856,1317910
13179.783868,1318435
13179.791813,1318956
13179.799727,1319475
13179.807787,1320003
13179.815771,1320526
13179.824080,1321071
13179.834051,1321724
13179.840583,1322152
13179.847789,1322624
13179.855897,1323156
13179.863721,1323668
13179.871758,1324195
13179.879941,1324731
13179.887812,1325247
13179.895737,1325767
13179.904361,1326332
13179.911797,1326819
13179.920023,1327358
13179.927781,1327867
13179.941306,1328753
13179.944311,1328950
13179.951958,1329451
13179.959759,1329962
13179.968009,1330503
13179.975841,1331016
13179.984028,1331553
13179.991862,1332066
13180.000025,1332601
13180.007835,1333113
13180.015776,1333633
13180.023765,1334157
13180.032055,1334700
13180.039966,1335219
13180.047812,1335733
13180.056025,1336271
13180.063746,1336777
13180.071758,1337302
13180.079831,1337831
13180.088047,1338370
13180.095799,1338878
13180.103857,1339406
13180.111727,1339921
13180.123792,1340712
13180.131760,1341234
13180.140040,1341777
13180.151827,1342549
13180.155787,1342809
13180.163742,1343330
13180.171786,1343857
13180.179767,1344380
13180.187810,1344908
13180.195869,1345436
13180.204056,1345972
13180.212143,1346502
13180.219811,1347005
13180.227814,1347529
13180.235718,1348047
13180.243772,1348575
13180.261062,1349708
13180.266449,1350061
13180.269660,1350272
13180.275771,1350672
13180.283795,1351198
13180.291764,1351720
13180.299736,1352243
13180.307782,1352770
13180.315955,1353306
13180.323760,1353817
13180.334970,1354552
13180.339809,1354869
13180.347800,1355393
13180.355978,1355928
13180.365307,1356540
13180.373371,1357068
13180.379873,1357494
13180.389110,1358100
13180.395798,1358538
13180.404243,1359091
13180.411752,1359584
13180.419995,1360124
13180.427924,1360643
13180.435832,1361162
13180.443774,1361682
13180.451781,1362207
13180.459796,1362732
13180.469125,1363344
13180.475777,1363779
13180.483766,1364303
13180.491759,1364827
13180.499783,1365353
13180.508000,1365891
13180.515942,1366412
13180.523825,1366928
13180.531782,1367450
13180.539897,1367982
13180.547761,1368497
13180.555882,1369029
13180.564479,1369593
13180.577396,1370439
13180.580784,1370661
13180.591829,1371385
13180.599834,1371910
13180.607777,1372430
13180.615742,1372952
13180.624082,1373499
13180.631741,1374001
13180.646059,1374939
13180.650551,1375233
13180.656195,1375603
13180.664543,1376150
13180.671782,1376625
13180.684194,1377438
13180.688361,1377711
13180.695840,1378201
13180.703865,1378727
13180.711804,1379248
13180.719940,1379781
13180.727761,1380293
13180.735837,1380823
13180.743833,1381347
13180.751742,1381865
13180.759726,1382388
13180.768049,1382934
13180.776032,1383457
13180.783884,1383971
13180.793866,1384625
13180.800151,1385037
13180.807861,1385543
13180.815738,1386059
13180.823970,1386598
13180.831782,1387110
13180.840045,1387652
13180.847809,1388161
13180.855847,1388687
13180.864000,1389222
13180.871750,1389730
13180.879815,1390258
13180.888250,1390811
13180.895758,1391303
13180.903853,1391833
13180.911846,1392357
13180.919802,1392879
13180.927883,1393408
13180.935859,1393931
13180.943842,1394454
13180.951723,1394971
13180.959939,1395509
13180.967855,1396028
13180.975746,1396545
13180.983728,1397068
13180.991777,1397596
13181.001263,1398217
13181.007800,1398646
13181.015997,1399183
13181.023820,1399695
13181.031707,1400212
13181.039784,1400742
13181.047771,1401265
13181.059751,1402050
13181.067925,1402586
13181.075774,1403100
13181.086361,1403794
13181.091744,1404147
13181.099740,1404671
13181.107787,1405198
13181.115735,1405719
13181.124074,1406266
13181.131823,1406773
13181.139888,1407302
